,pretty_formula,D_max,composition,mean simul. packing efficiency,mean abs simul. packing efficiency,dist from 1 clusters |APE| < 0.010,PymatgenData mean X,PymatgenData std_dev X,PymatgenData mean group,PymatgenData std_dev group,PymatgenData mean block,PymatgenData std_dev block,PymatgenData mean atomic_mass,PymatgenData std_dev atomic_mass,PymatgenData mean atomic_radius,PymatgenData std_dev atomic_radius,PymatgenData mean mendeleev_no,PymatgenData std_dev mendeleev_no,PymatgenData mean electrical_resistivity,PymatgenData mean thermal_conductivity,PymatgenData std_dev thermal_conductivity,PymatgenData mean melting_point,PymatgenData std_dev melting_point,Miedema_deltaH_amor,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,Yang omega,Yang delta,Miedema_deltaH_ami,Miedema_deltaH_am_min
1394,B27Fe18.5Ni54.5,0.2,B27 Fe18.5 Ni54.5,-0.020323762,0.032092076,0.061947558,1.9303,0.094622643,10.44,2.234998192,2.73,0.575141678,45.238198,27.15864082,1.22425,0.295839624,71.02,12.15060315,2.70E+11,71.685,35.6018696,1911.025,347.3714441,-0.271365214,0.258397933,0.034883721,0.706718346,0,0.786485045,0.145057068,0.12963269,-0.061123
1395,B22Fe19.5Ni58.5,0.2,B22 Fe19.5 Ni58.5,0.028586171,0.028586171,0.113455816,1.923,0.091629168,10.27,2.168656652,2.78,0.548034029,47.603834,25.89106725,1.24975,0.282004345,70.01,11.63758768,2.20E+11,74.775,34.0253118,1880.805,331.6268746,-0.243502989,0.247831475,0.027261462,0.724907063,0,0.851479978,0.133189778,0.11703359,-0.02899277
1396,Fe20Ni60P20,0.2,Fe20 Ni60 P20,-0.015958705,0.015958705,0,1.95,0.165615734,10.6,3.11677489,2.8,0.534522484,52.5797924,14.51121148,1.29,0.195484745,70.4,13.45893224,8.32E-08,70.6472,47.38867163,1462.46,766.3470941,-0.543996605,0.23255814,0.069767442,0.697674419,0,0.484657604,0.078577615,0.133285455,-0.078357516
1397,B20Fe20Ni60,0.2,B20 Fe20 Ni60,0.021723064,0.021723064,0.094280904,1.92,0.090237781,10.2,2.138089935,2.8,0.534522484,48.54724,25.25664551,1.26,0.27516229,69.6,11.38921796,2.00E+11,76,33.23079467,1868.8,323.7099672,-0.228318791,0.243902439,0.024390244,0.731707317,0,0.887197497,0.127791591,0.111414439,-0.014903113
1398,B20Co60Fe20,0.2,B20 Co60 Fe20,0.021996898,0.021996898,0.094280904,1.902,0.095767576,9.6,2.32992949,2.8,0.534522484,48.691117,25.36013316,1.26,0.27516229,67.8,12.2591074,2.00E+11,81.4,37.79266747,1892.8,305.6227834,-0.224983843,0.263157895,0.026315789,0.710526316,0,0.925283387,0.12585034,0.112078507,-0.016665334
1399,B19Fe20.5Ni60.5,0.2,B19 Fe20.5 Ni60.5,0.018289533,0.018289533,0.083898086,1.9183,0.089516205,10.16,2.122623864,2.81,0.526187473,49.011822,24.86078517,1.26525,0.271025749,69.38,11.24646807,1.90E+11,76.585,32.72441634,1863.005,318.7004877,-0.22059226,0.242130751,0.023002421,0.734866828,0,0.909739173,0.12492783,0.108605133,-0.007307789
1400,B20Fe21Ni59,0.2,B20 Fe21 Ni59,0.021727235,0.021727235,0.088065632,1.9192,0.09039228,10.18,2.143003065,2.8,0.530838358,48.518756,25.06508877,1.2605,0.273635299,69.54,11.36263815,2.00E+11,75.89,32.94561734,1869.63,321.0251091,-0.232062285,0.244498778,0.024449878,0.731051345,0,0.895006358,0.127761478,0.112056084,-0.013771363
1401,B17.5Fe21Ni61.5,0.2,B17.5 Fe21 Ni61.5,0.013134423,0.013134423,0.067123435,1.91595,0.088308372,10.105,2.096290481,2.825,0.513727113,49.715816,24.27388192,1.273,0.264756434,69.065,11.0230521,1.75E+11,77.49,31.98602142,1854.105,311.3529682,-0.206662272,0.239377618,0.020945542,0.73967684,0,0.945615395,0.120425446,0.104041288,0.004105784
1402,B17Fe21Ni62,0.2,B17 Fe21 Ni62,0.011414464,0.011414464,0.0601849,1.9153,0.087863929,10.09,2.086367737,2.83,0.509945322,49.955228,24.0986148,1.2755,0.262802491,68.97,10.94915872,1.70E+11,77.81,31.77260653,1851,309.2047157,-0.201205957,0.238379023,0.020262217,0.74135876,0,0.957393023,0.118868159,0.10243186,0.007689906
1403,B16.5Fe21Ni62.5,0.2,B16.5 Fe21 Ni62.5,0.00969404,0.010288362,0.053281225,1.91465,0.087408959,10.075,2.076223814,2.835,0.506027235,50.19464,23.91690175,1.278,0.260780925,68.875,10.87299645,1.65E+11,78.13,31.55108345,1847.895,306.975691,-0.195625301,0.237388724,0.01958457,0.743026706,0,0.969823932,0.117278431,0.100823005,0.01127196
1404,B17Co62Fe21,0.2,B17 Co62 Fe21,0.011656631,0.011656631,0.0601849,1.8967,0.092055509,9.47,2.2344602,2.83,0.509945322,50.1039009,24.19827963,1.2755,0.262802491,67.11,11.71742333,1.70E+11,83.39,36.27611227,1875.8,291.6481503,-0.196822138,0.257400257,0.021879022,0.720720721,0,1.005428544,0.117078709,0.102955005,0.010892129
1405,B19Fe22Ni59,0.2,B19 Fe22 Ni59,0.018295463,0.018295463,0.074087036,1.9171,0.08973181,10.13,2.129529529,2.81,0.520804399,48.969096,24.58110311,1.266,0.26879147,69.29,11.20717675,1.90E+11,76.42,32.30875239,1864.25,314.7846378,-0.225427497,0.243013366,0.02308627,0.733900365,0,0.921343239,0.124884413,0.109319703,-0.005223
1406,B18Fe23Ni59,0.2,B18 Fe23 Ni59,0.014861386,0.014861386,0.0601849,1.915,0.089009532,10.08,2.114612232,2.82,0.510393216,49.419436,24.08033205,1.2715,0.263742479,69.04,11.04321965,1.80E+11,76.95,31.65366711,1858.87,308.3520672,-0.217489842,0.241545894,0.02173913,0.736714976,0,0.949802433,0.121895839,0.106309583,0.003755344
1407,B17Fe23Ni60,0.2,B17 Fe23 Ni60,0.011421478,0.011421478,0.051854497,1.9137,0.088087588,10.05,2.093950612,2.83,0.502769115,49.89826,23.72792717,1.2765,0.259787796,68.85,10.89241713,1.70E+11,77.59,31.22719591,1852.66,304.0492415,-0.206190789,0.239520958,0.020359281,0.74011976,0,0.973514879,0.118815028,0.102905996,0.011225474
1408,B17Fe24Ni59,0.2,B17 Fe24 Ni59,0.011425005,0.011425005,0.046427961,1.9129,0.088222133,10.03,2.098182548,2.83,0.499557639,49.869776,23.56057717,1.277,0.258464761,68.79,10.86999908,1.70E+11,77.48,30.97774684,1853.49,301.7007266,-0.20834369,0.240096038,0.020408163,0.739495798,0,0.980739257,0.11878835,0.103078302,0.013074025
1409,Fe25Ni55P20,0.2,Fe25 Ni55 P20,-0.015941028,0.015941028,0.023570226,1.946,0.163902,10.5,3.108675851,2.8,0.518562979,52.4373724,13.99676616,1.2925,0.191494564,70.1,13.29623691,8.46E-08,70.0972,45.66858493,1466.61,746.3214167,-0.577171366,0.235294118,0.070588235,0.694117647,0,0.502900171,0.078413109,0.141479726,-0.081259746
1410,B16Fe25Ni59,0.2,B16 Fe25 Ni59,0.007986319,0.009322243,0.032998316,1.9108,0.087365769,9.98,2.080160171,2.84,0.488244206,50.320116,23.01935339,1.2825,0.252931553,68.54,10.68664249,1.60E+11,78.01,30.27806278,1848.11,294.800628,-0.198092201,0.238663484,0.019093079,0.742243437,0,1.014581542,0.11555337,0.099684833,0.02335956
1411,B17Co54Fe29,0.2,B17 Co54 Fe29,0.011656631,0.011656631,0.057154761,1.8927,0.090863343,9.39,2.190882564,2.83,0.486809553,49.8568453,22.96696054,1.2795,0.253476831,66.87,11.34646157,1.70E+11,81.79,34.05043533,1879.24,276.5837299,-0.21000634,0.260078023,0.022106632,0.717815345,0,1.064954557,0.117078709,0.103473855,0.032082932
1412,B20Fe29.5Ni50.5,0.2,B20 Fe29.5 Ni50.5,0.02176323,0.02176323,0.081955272,1.9124,0.092280228,10.01,2.195958745,2.8,0.508842436,48.276642,23.88138036,1.26475,0.265227065,69.03,11.28517283,2.00E+11,74.955,31.09389987,1876.685,303.8529337,-0.252789763,0.24968789,0.024968789,0.725343321,0,0.941201506,0.127502514,0.115041767,-0.000892583
1413,Fe30Ni50P20,0.2,Fe30 Ni50 P20,-0.01592302,0.01592302,0.047140452,1.942,0.163509889,10.4,3.121207376,2.8,0.508000508,52.2949524,13.62928235,1.295,0.189332444,69.8,13.24459719,8.60E-08,69.5472,44.42641817,1470.76,733.8686491,-0.59899524,0.238095238,0.071428571,0.69047619,0,0.514317512,0.078245785,0.146693134,-0.079240651
1414,B20Fe30Ni50,0.2,B20 Fe30 Ni50,0.021765378,0.021765378,0.081649658,1.912,0.092422592,10,2.199706725,2.8,0.508000508,48.2624,23.83319384,1.265,0.26495587,69,11.2880182,2.00E+11,74.9,31.01222444,1877.1,303.1131216,-0.253527518,0.25,0.025,0.725,0,0.942914815,0.127487112,0.115125741,-2.88E-05
1415,B20Co50Fe30,0.2,B20 Co50 Fe30,0.021996898,0.021996898,0.081649658,1.897,0.09487683,9.5,2.289527349,2.8,0.508000508,48.3822975,23.91816616,1.265,0.26495587,67.5,11.86279084,2.00E+11,79.4,35.04467195,1897.1,287.9294548,-0.24773933,0.266666667,0.026666667,0.706666667,0,0.98774204,0.12585034,0.115103708,0.005908005
1416,B19Fe30.5Ni50.5,0.2,B19 Fe30.5 Ni50.5,0.018329632,0.018329632,0.069402209,1.9103,0.091560848,9.96,2.180608628,2.81,0.499898504,48.726982,23.45364344,1.27025,0.260844792,68.78,11.13816774,1.90E+11,75.485,30.54084147,1871.305,298.3993236,-0.242703933,0.248138958,0.023573201,0.728287841,0,0.965983945,0.124635209,0.111311154,0.010621072
1417,B18Fe31.5Ni50.5,0.2,B18 Fe31.5 Ni50.5,0.014893728,0.014893728,0.057590508,1.9082,0.090781235,9.91,2.163866543,2.82,0.490556454,49.177322,23.00808625,1.27575,0.256248043,68.53,10.98247787,1.80E+11,76.015,29.9681844,1865.925,292.740094,-0.23175221,0.246609125,0.022194821,0.731196054,0,0.992979366,0.121656354,0.107486901,0.022639225
1418,B17Fe32.5Ni50.5,0.2,B17 Fe32.5 Ni50.5,0.01145552,0.01145552,0.04708149,1.9061,0.089937593,9.86,2.145650684,2.83,0.480771215,49.627662,22.54262579,1.28125,0.251414012,68.28,10.81733152,1.70E+11,76.545,29.37350523,1860.545,286.8503082,-0.22001456,0.245098039,0.020833333,0.734068627,0,1.022535505,0.118558556,0.10361775,0.034718604
1419,B17Fe33Ni50,0.2,B17 Fe33 Ni50,0.011457345,0.011457345,0.049665548,1.9057,0.090069758,9.85,2.149090202,2.83,0.480083571,49.61342,22.50247721,1.2815,0.25120666,68.25,10.82119081,1.70E+11,76.49,29.3039669,1860.96,286.2239901,-0.220412069,0.245398773,0.020858896,0.733742331,0,1.02400438,0.118544869,0.103622823,0.0360636
1420,B16Fe33.5Ni50.5,0.2,B16 Fe33.5 Ni50.5,0.008015008,0.009327983,0.038944405,1.904,0.08902558,9.81,2.125867244,2.84,0.470491341,50.078002,22.05488939,1.28675,0.246316644,68.03,10.64184899,1.60E+11,77.075,28.75406584,1855.165,280.7016942,-0.207571387,0.243605359,0.019488429,0.736906212,0,1.055073181,0.115333255,0.099753203,0.04677775
1421,B30Fe35Ni35,0.2,B30 Fe35 Ni35,-0.022552522,0.022552522,0.046770717,1.921,0.103973681,10.2,2.470883072,2.7,0.561951487,43.33174,26.14811354,1.2175,0.296137415,70.6,12.7403214,3.00E+11,67.95,33.35494913,1943.35,328.4225856,-0.338684877,0.277777778,0.041666667,0.680555556,0,0.805570476,0.150457329,0.150998697,-0.069882792
1422,Fe35Ni45P20,0.2,Fe35 Ni45 P20,-0.015904679,0.015904679,0.023570226,1.938,0.164273634,10.3,3.152301996,2.8,0.501964644,52.1525324,13.38305434,1.2975,0.188732824,69.5,13.28962653,8.74E-08,68.9972,43.5772015,1474.91,727.8179013,-0.61152725,0.240963855,0.072289157,0.686746988,0,0.51976613,0.078075619,0.149509752,-0.073324165
1423,B20Fe35Ni45,0.2,B20 Fe35 Ni45,0.021787034,0.021787034,0.084983659,1.908,0.094043046,9.9,2.241343804,2.8,0.501964644,48.11998,23.46340153,1.2675,0.26343805,68.7,11.35747005,2.00E+11,74.35,30.33481148,1881.25,297.1088708,-0.258695502,0.253164557,0.025316456,0.721518987,0,0.954595386,0.127332064,0.115649563,0.012490194
1425,B27Fe36.5Ni36.5,0.2,B27 Fe36.5 Ni36.5,-0.031986739,0.031986739,0.068282501,1.9159,0.10193162,10.08,2.424552132,2.73,0.546207416,44.725486,25.41993648,1.23325,0.287960537,69.94,12.42346737,2.70E+11,69.705,32.47195985,1925.965,319.5191786,-0.32339465,0.27100271,0.036585366,0.692411924,0,0.839401692,0.144346347,0.142091756,-0.046326132
1426,B26Fe37Ni37,0.2,B26 Fe37 Ni37,-0.011491374,0.033818965,0.078022433,1.9142,0.101195106,10.04,2.407852323,2.74,0.540494987,45.190068,25.15576365,1.2385,0.284994579,69.72,12.30876184,2.60E+11,70.29,32.15193915,1920.17,316.2908543,-0.316641806,0.268817204,0.034946237,0.696236559,0,0.852445459,0.142154702,0.138730546,-0.037809224
1427,B24Fe38Ni38,0.2,B24 Fe38 Ni38,0.007264501,0.034933585,0.099184172,1.9108,0.099627212,9.96,2.37232101,2.76,0.528270544,46.119232,24.59050178,1.249,0.27864915,69.28,12.06378397,2.40E+11,71.46,31.46777606,1908.58,309.3863206,-0.300769477,0.264550265,0.031746032,0.703703704,0,0.881736086,0.137524017,0.131519266,-0.018504696
1428,B20Fe38Ni42,0.2,B20 Fe38 Ni42,0.021800187,0.021800187,0.083798701,1.9056,0.09519626,9.84,2.270229598,2.8,0.500312793,48.034528,23.33358443,1.269,0.263523468,68.52,11.43419985,2.00E+11,74.02,30.04115867,1883.74,294.6409973,-0.260071733,0.255102041,0.025510204,0.719387755,0,0.957049166,0.12723813,0.115753899,0.020117743
1429,B23Fe38.5Ni38.5,0.2,B23 Fe38.5 Ni38.5,0.032110388,0.032110388,0.110283725,1.9091,0.098791514,9.92,2.353393622,2.77,0.521717691,46.583814,24.2875317,1.25425,0.275248677,69.06,11.93275042,2.30E+11,72.045,31.10142789,1902.785,305.6875217,-0.291700508,0.262467192,0.030183727,0.707349081,0,0.898217569,0.135078647,0.127709904,-0.007788146
1430,B22Fe39Ni39,0.2,B22 Fe39 Ni39,0.028678686,0.028678686,0.116141676,1.9074,0.097918087,9.88,2.333620177,2.78,0.514840015,47.048396,23.96957163,1.2595,0.271680402,68.84,11.79544531,2.20E+11,72.63,30.71722958,1896.99,301.8072173,-0.281915291,0.260416667,0.028645833,0.7109375,0,0.916111258,0.132541677,0.123795397,0.003101298
1431,B19Fe39Ni42,0.2,B19 Fe39 Ni42,0.018364761,0.018364761,0.074087036,1.9035,0.094420603,9.79,2.253210908,2.81,0.492147977,48.484868,22.94660281,1.2745,0.259459833,68.27,11.29184067,1.90E+11,74.55,29.54985704,1878.36,289.7644578,-0.24848771,0.253485425,0.024081115,0.72243346,0,0.980406921,0.124380579,0.111693514,0.03250297
1432,Fe40Ni40P20,0.2,Fe40 Ni40 P20,-0.015886005,0.015886005,0,1.934,0.166132477,10.2,3.201562119,2.8,0.5,52.0101124,13.243789,1.3,0.189571886,69.2,13.42572158,8.88E-08,68.4472,43.07319264,1479.06,727.5809388,-0.61600835,0.243902439,0.073170732,0.682926829,0,0.519721671,0.077902585,0.150324385,-0.064181358
1433,B20Fe40Ni40,0.2,B20 Fe40 Ni40,0.021809022,0.021809022,0.094280904,1.904,0.096046864,9.8,2.291287847,2.8,0.5,47.97756,23.28361052,1.27,0.263983901,68.4,11.5,2.00E+11,73.8,29.88937938,1885.4,293.4414337,-0.260330905,0.256410256,0.025641026,0.717948718,0,0.956848782,0.127175129,0.115755014,0.025220906
1434,B18Fe40Ni42,0.2,B18 Fe40 Ni42,0.014927031,0.014927031,0.065996633,1.9014,0.093584105,9.74,2.23479229,2.82,0.483570371,48.935208,22.54109763,1.28,0.255174584,68.02,11.14056405,1.80E+11,75.08,29.03806339,1872.98,284.6733937,-0.236274547,0.251889169,0.022670025,0.725440806,0,1.005989168,0.121411427,0.107631615,0.044890476
1437,B20Co40Fe40,0.2,B20 Co40 Fe40,0.021996898,0.021996898,0.094280904,1.892,0.09663074,9.4,2.318404624,2.8,0.5,48.073478,23.35294602,1.27,0.263983901,67.2,11.86907747,2.00E+11,77.4,33.42528983,1901.4,280.7808309,-0.253672977,0.27027027,0.027027027,0.702702703,0,1.002083933,0.12585034,0.115410279,0.030830902
1438,B19.5Fe40.5Ni40,0.2,B19.5 Fe40.5 Ni40,0.020091382,0.020091382,0.087209836,1.90295,0.09566018,9.775,2.282767511,2.805,0.496045969,48.20273,23.09648768,1.27275,0.262010463,68.275,11.43030589,1.95E+11,74.065,29.6524999,1882.71,291.0878217,-0.254537589,0.255591054,0.024920128,0.719488818,0,0.968094021,0.125761031,0.113718113,0.031426708
1439,B18Fe41Ni41,0.2,B18 Fe41 Ni41,0.014931012,0.014931012,0.074087036,1.9006,0.093988118,9.72,2.244763025,2.82,0.483493778,48.906724,22.52081081,1.2805,0.255428085,67.96,11.17278698,1.80E+11,74.97,28.97054034,1873.81,284.1480659,-0.236312344,0.252525253,0.022727273,0.724747475,0,1.005721055,0.121382251,0.107624179,0.047469747
1440,B17Fe41Ni42,0.2,B17 Fe41 Ni42,0.011486997,0.011486997,0.0601849,1.8993,0.092682391,9.69,2.2148773,2.83,0.474535067,49.385548,22.11500773,1.2855,0.250644716,67.77,10.97956056,1.70E+11,75.61,28.50341701,1867.6,279.3433662,-0.223489949,0.250312891,0.021276596,0.728410513,0,1.034136337,0.118323294,0.103605694,0.05721835
1442,B17.5Fe41.5Ni41,0.2,B17.5 Fe41.5 Ni41,0.013211176,0.013211176,0.067123435,1.89955,0.093542369,9.695,2.234903518,2.825,0.479074897,49.131894,22.31251171,1.28325,0.253210645,67.835,11.09373428,1.75E+11,75.235,28.7093478,1871.12,281.5435884,-0.229959218,0.251730648,0.022026432,0.72624292,0,1.019360485,0.11985413,0.105604118,0.053647547
1443,B17Co41.5Fe41.5,0.2,B17 Co41.5 Fe41.5,0.011656631,0.011656631,0.06510675,1.88645,0.092380225,9.265,2.211499147,2.83,0.474516136,49.47082093,22.17338347,1.28575,0.250776938,66.495,11.28396272,1.70E+11,79.29,32.03330221,1884.615,266.6423368,-0.215817822,0.264375413,0.02247191,0.713152677,0,1.09170744,0.117078709,0.103076293,0.064923136
1444,B16Fe42Ni42,0.2,B16 Fe42 Ni42,0.008044657,0.009092541,0.057348835,1.8972,0.091710473,9.64,2.193356061,2.84,0.464990555,49.835888,21.66597286,1.291,0.245843831,67.52,10.80790501,1.60E+11,76.14,27.94323396,1862.22,273.7465044,-0.210190415,0.248756219,0.019900498,0.731343284,0,1.065261633,0.115107637,0.099652817,0.069425329
1447,B17Fe43Ni40,0.2,B17 Fe43 Ni40,0.011494543,0.011494543,0.051854497,1.8977,0.093494133,9.65,2.23481783,2.83,0.474686603,49.32858,22.08950825,1.2865,0.251290982,67.65,11.047609,1.70E+11,75.39,28.38903381,1869.26,278.4924638,-0.223372278,0.251572327,0.021383648,0.727044025,0,1.032863722,0.118267138,0.103591458,0.06236957
1448,B14Fe43Ni43,0.2,B14 Fe43 Ni43,0.001149957,0.007627012,0.047842334,1.8938,0.089174619,9.56,2.136206985,2.86,0.444053036,50.765052,20.69902884,1.3015,0.235008241,67.08,10.39772456,1.40E+11,77.31,26.78461299,1850.63,261.9995834,-0.18231566,0.245098039,0.017156863,0.737745098,0,1.13922693,0.108276696,0.092105083,0.090641885
1449,B23Fe46.2Ni30.8,0.2,B23 Fe46.2 Ni30.8,0.032150018,0.032150018,0.103781019,1.90294,0.103129199,9.766,2.459214071,2.77,0.52653779,46.3644872,24.3602429,1.2581,0.280357861,68.598,12.3295906,2.30E+11,71.198,30.79692874,1909.176,304.0535595,-0.286367054,0.267881061,0.030806322,0.701312617,0,0.883804192,0.134805437,0.126649171,0.012528336
1450,B17Fe48Ni35,0.2,B17 Fe48 Ni35,0.01151364,0.01151364,0.063420992,1.8937,0.095848051,9.55,2.291976073,2.83,0.477748142,49.18616,22.14879866,1.289,0.254302988,67.35,11.2705831,1.70E+11,74.84,28.24691244,1873.41,277.8389297,-0.221557012,0.25477707,0.021656051,0.723566879,0,1.023059115,0.118125406,0.103544496,0.074997163
1451,B20Fe50Ni30,0.2,B20 Fe50 Ni30,0.021853996,0.021853996,0.081649658,1.896,0.101473022,9.6,2.423007995,2.8,0.508000508,47.69272,23.47224087,1.275,0.27127239,67.8,12.01880247,2.00E+11,72.7,29.64330964,1893.7,292.6966116,-0.253674123,0.263157895,0.026315789,0.710526316,0,0.933719661,0.126855552,0.114920919,0.050992456
1452,B17Fe50Ni33,0.2,B17 Fe50 Ni33,0.011521372,0.011521372,0.049665548,1.8921,0.09693599,9.51,2.318166823,2.83,0.480083571,49.129192,22.22313176,1.29,0.256092059,67.23,11.3824762,1.70E+11,74.62,28.24831554,1875.07,278.1780373,-0.220188246,0.256081946,0.021766965,0.722151088,0,1.016424342,0.118068174,0.103512476,0.079961976
1453,B0Fe50Ni50,0.2,Fe50 Ni50,0.023978508,0.023978508,1,1.87,0.056568542,9,1.414213562,3,0,57.2692,2.014122956,1.375,0.035355339,64,4.242640687,8.60E-08,85.5,7.778174593,1769.5,58.68986284,0.043140151,0.222222222,0,0.777777778,0,5.098660002,0.003984064,0.067112561,0.067112561
1454,B20Co30Fe50,0.2,B20 Co30 Fe50,0.021996898,0.021996898,0.081649658,1.887,0.100971091,9.3,2.413002413,2.8,0.508000508,47.7646585,23.52697138,1.275,0.27127239,66.9,12.24020346,2.00E+11,75.4,32.64273866,1905.7,282.4872535,-0.24793795,0.273972603,0.02739726,0.698630137,0,0.973275641,0.12585034,0.114770197,0.05525141
1455,B17Co33Fe50,0.2,B17 Co33 Fe50,0.011656631,0.011656631,0.049665548,1.8822,0.095617459,9.18,2.281840302,2.83,0.480083571,49.20832435,22.27915779,1.29,0.256092059,66.24,11.5566019,1.70E+11,77.59,31.40304796,1888.27,267.6167919,-0.213252797,0.267379679,0.022727273,0.709893048,0,1.068964013,0.117078709,0.103132025,0.085204757
1456,B17Fe53Ni30,0.2,B17 Fe53 Ni30,0.01153307,0.01153307,0.049665548,1.8897,0.098750187,9.45,2.361632394,2.83,0.484859056,49.04374,22.39222303,1.2915,0.259452266,67.05,11.57732648,1.70E+11,74.29,28.31564776,1877.56,279.3633763,-0.21736273,0.258064516,0.021935484,0.72,0,1.003424219,0.117981748,0.103428231,0.087352687
1457,B28.5Fe53.5Ni18,0.2,B28.5 Fe53.5 Ni18,-0.027125212,0.027125212,0.045138675,1.90425,0.116942907,9.785,2.786159423,2.715,0.582700708,43.523022,26.69331429,1.23425,0.31404523,69.205,13.97936942,2.85E+11,66.875,32.91192529,1949.39,328.0336034,-0.281143197,0.288392213,0.04109589,0.670511896,0,0.75266506,0.146726405,0.133468487,-0.002827845
1458,B17Fe54Ni29,0.2,B17 Fe54 Ni29,0.011536996,0.011536996,0.057154761,1.8889,0.099408648,9.43,2.377357925,2.83,0.486809553,49.015256,22.46476263,1.292,0.260764232,66.99,11.65005215,1.70E+11,74.18,28.35625608,1878.39,279.9475631,-0.216193413,0.258732212,0.021992238,0.71927555,0,0.998244807,0.117952784,0.103384525,0.089810976
1459,B27Fe54.5Ni18.5,0.2,B27 Fe54.5 Ni18.5,-0.031846357,0.031846357,0.061947558,1.9015,0.115717477,9.72,2.75776536,2.73,0.575141678,44.212774,26.35180701,1.24225,0.309976321,68.86,13.80952676,2.70E+11,67.725,32.5199476,1940.905,323.9976338,-0.276210989,0.284900285,0.038461538,0.676638177,0,0.769072267,0.143610271,0.130280929,0.010093667
1460,B25Fe56Ni19,0.2,B25 Fe56 Ni19,-0.002301328,0.034311464,0.086674679,1.8977,0.114139159,9.63,2.721350814,2.75,0.5647885,45.127696,25.88009316,1.253,0.304472167,68.39,13.58488116,2.50E+11,68.84,31.96774489,1929.73,318.3539909,-0.266348489,0.280504909,0.035063114,0.684431978,0,0.792647453,0.139171668,0.125378135,0.028808868
1461,B24Fe57Ni19,0.2,B24 Fe57 Ni19,-0.004685984,0.033733619,0.097660125,1.8956,0.113552268,9.58,2.708012802,2.76,0.560112034,45.578036,25.66171633,1.2585,0.302076149,68.14,13.49364411,2.40E+11,69.37,31.69755975,1924.35,315.6486474,-0.25920321,0.278551532,0.033426184,0.688022284,0,0.803873839,0.136818198,0.122489999,0.039434117
1462,B18Fe57Ni25,0.2,B18 Fe57 Ni25,0.01499652,0.01499652,0.057927157,1.8878,0.103349289,9.4,2.470089951,2.82,0.504375888,48.45098,23.20449318,1.2885,0.271102636,67,12.1393154,1.80E+11,73.21,29.05396505,1887.09,287.7256976,-0.222085759,0.263157895,0.023684211,0.713157895,0,0.948872658,0.12090503,0.106586305,0.088004909
1463,B17Co25Fe58,0.2,B17 Co25 Fe58,0.011656631,0.011656631,0.044969125,1.8782,0.10066851,9.1,2.3978611,2.83,0.496580407,48.96126875,22.88860605,1.294,0.267073411,66,12.08006611,1.70E+11,75.99,31.32431464,1891.71,274.6216166,-0.204893277,0.27027027,0.022972973,0.706756757,0,1.016209522,0.117078709,0.103066308,0.103066308
1464,B21.5Fe58.5Ni20,0.2,B21.5 Fe58.5 Ni20,0.027056208,0.027056208,0.106484219,1.89115,0.110843132,9.475,2.645263559,2.785,0.543409146,46.73237,24.90874956,1.27175,0.293066996,67.575,13.11739655,2.15E+11,70.805,30.83950555,1910.07,306.7872899,-0.243450909,0.273037543,0.029351536,0.697610922,0,0.84536722,0.130580948,0.115970891,0.062860872
1465,C24Fe59Mo17,0.2,C24 Fe59 Mo17,0.00323658,0.035967818,0.073080372,2.0589,0.400154264,9.1,3.787324567,2.76,0.567981925,52.140918,35.70306332,1.2405,0.404661444,68.31,20.09237158,2.47E-06,104.43,38.9766762,2472.81,1121.867422,0.114067794,0.273134328,0.071641791,0.655223881,0,0.491265471,0.193525576,0.185773881,-0.179537291
